rep,alpha,eps,method,interval_width,coverage
821,0.3,0.75,fission,4.119833760972413,0.0
821,0.3,0.75,stability,11.11433597375891,1.0
821,0.6,0.75,oracle,6.0400867908298945,
821,0.6,0.75,naive,1.048801025416081,0.0
821,0.6,0.75,fission,2.3760685459097286,0.0
821,0.6,0.75,stability,10.497702924739624,1.0
821,0.8,0.75,oracle,6.0400867908298945,
821,0.8,0.75,naive,0.5066942062715993,0.0
821,0.8,0.75,fission,1.0200507213963652,0.0
821,0.8,0.75,stability,10.223218508317668,1.0
821,0.9,0.75,oracle,6.0400867908298945,
821,0.9,0.75,naive,0.25132269371014804,0.0
821,0.9,0.75,fission,0.6324335219421489,0.0
821,0.9,0.75,stability,10.107427842942185,1.0
822,0.0125,0.75,oracle,3.621267805991056,
822,0.0125,0.75,naive,4.995410948824748,1.0
822,0.0125,0.75,fission,8.935596016435355,1.0
822,0.0125,0.75,stability,13.425436693464722,1.0
822,0.075,0.75,oracle,2.7847260859930563,
822,0.075,0.75,naive,3.560928683384051,1.0
822,0.075,0.75,fission,5.002386727159644,1.0
822,0.075,0.75,stability,12.208732091623965,1.0
822,0.1,0.75,oracle,3.621267805991056,
822,0.1,0.75,naive,3.2897072539029444,0.0
822,0.1,0.75,fission,7.78469940005033,1.0
822,0.1,0.75,stability,11.994403393632103,1.0
822,0.3,0.75,oracle,2.791198428619252,
822,0.3,0.75,naive,2.0728667789875797,0.0
822,0.3,0.75,fission,2.19550742297369,1.0
822,0.3,0.75,stability,11.11433597375891,1.0
822,0.4,0.75,oracle,3.0081728075784,
822,0.4,0.75,naive,1.6832424671458284,0.0
822,0.4,0.75,fission,1.8091636537043014,1.0
822,0.4,0.75,stability,10.865016703474298,1.0
822,0.5,0.75,oracle,5.144618080578458,
822,0.5,0.75,naive,1.3489795003921632,0.0
822,0.5,0.75,fission,2.3838634698931966,1.0
822,0.5,0.75,stability,10.665304364223063,1.0
822,0.6,0.75,oracle,2.212085962977867,
822,0.6,0.75,naive,1.0488010254160813,0.0
822,0.6,0.75,fission,1.1639679773103226,0.0
822,0.6,0.75,stability,10.497702924739624,1.0
822,0.7,0.75,oracle,4.693534111971325,
822,0.7,0.75,naive,0.7706409328151356,0.0
822,0.7,0.75,fission,1.3728557457641068,0.0
822,0.7,0.75,stability,10.352077140964978,1.0
822,0.8,0.75,oracle,2.7847260859930563,
822,0.8,0.75,naive,0.5066942062715993,0.0
822,0.8,0.75,fission,0.6681084045006696,0.0
822,0.8,0.75,stability,10.223218508317668,1.0
822,0.9,0.75,oracle,5.144618080578458,
822,0.9,0.75,naive,0.25132269371014804,0.0
822,0.9,0.75,fission,1.4727369456858854,0.0
822,0.9,0.75,stability,10.107427842942185,1.0
823,0.0125,0.75,oracle,4.6851550680428184,
823,0.0125,0.75,naive,4.995410948824748,1.0
823,0.0125,0.75,fission,9.9209577481971,1.0
823,0.0125,0.75,stability,13.425436693464722,1.0
823,0.025,0.75,oracle,2.897694097022047,
823,0.025,0.75,naive,4.482805455209894,1.0
823,0.025,0.75,fission,5.782949978026026,1.0
823,0.025,0.75,stability,12.976590601396682,1.0
823,0.05,0.75,oracle,2.90928308161661,
823,0.05,0.75,naive,3.919927969080108,1.0
823,0.05,0.75,fission,4.92527946510072,1.0
823,0.05,0.75,stability,12.501101733514075,1.0
823,0.075,0.75,oracle,2.1609530556611403,
823,0.075,0.75,naive,3.560928683384051,1.0
823,0.075,0.75,fission,4.121862489162167,1.0
823,0.075,0.75,stability,12.208732091623965,1.0
823,0.1,0.75,oracle,2.03241728919632,
823,0.1,0.75,naive,3.289707253902944,1.0
823,0.1,0.75,fission,3.7037048749446315,1.0
823,0.1,0.75,stability,11.994403393632103,1.0
823,0.3,0.75,oracle,2.1763093214756695,
823,0.3,0.75,naive,2.0728667789875797,0.0
823,0.3,0.75,fission,2.5841222077115757,1.0
823,0.3,0.75,stability,11.11433597375891,1.0
823,0.4,0.75,oracle,3.003069028714093,
823,0.4,0.75,naive,1.6832424671458288,0.0
823,0.4,0.75,fission,1.7126162359799713,0.0
823,0.4,0.75,stability,10.865016703474298,1.0
823,0.5,0.75,oracle,4.6851550680428184,
823,0.5,0.75,naive,1.3489795003921632,0.0
823,0.5,0.75,fission,2.1617332962899445,1.0
823,0.5,0.75,stability,10.665304364223063,1.0
823,0.6,0.75,oracle,3.6289499971508854,
823,0.6,0.75,naive,1.0488010254160813,0.0
823,0.6,0.75,fission,1.459184010680629,1.0
823,0.6,0.75,stability,10.497702924739624,1.0
823,0.7,0.75,oracle,3.2294099831292598,
823,0.7,0.75,naive,0.7706409328151353,0.0
823,0.7,0.75,fission,0.7811536445899878,0.0
823,0.7,0.75,stability,10.352077140964978,1.0
823,0.8,0.75,oracle,3.4595919787822655,
823,0.8,0.75,naive,0.5066942062715993,0.0
823,0.8,0.75,fission,0.5241719538449316,0.0
823,0.8,0.75,stability,10.223218508317668,1.0
823,0.9,0.75,oracle,4.6851550680428184,
823,0.9,0.75,naive,0.25132269371014804,0.0
823,0.9,0.75,fission,1.0671629285825652,0.0
823,0.9,0.75,stability,10.107427842942185,1.0
824,0.0125,0.75,oracle,4.788131095956091,
824,0.0125,0.75,naive,4.995410948824748,1.0
824,0.0125,0.75,fission,6.097355747400364,1.0
824,0.0125,0.75,stability,13.425436693464722,1.0
824,0.05,0.75,oracle,4.788131095956091,
824,0.05,0.75,naive,3.919927969080108,0.0
824,0.05,0.75,fission,8.589648766685013,1.0
824,0.05,0.75,stability,12.501101733514075,1.0
824,0.075,0.75,oracle,6.0544856400960745,
824,0.075,0.75,naive,3.560928683384051,0.0
824,0.075,0.75,fission,10.122740170832614,1.0
824,0.075,0.75,stability,12.208732091623965,1.0
824,0.1,0.75,oracle,3.2439987251254445,
824,0.1,0.75,naive,3.289707253902944,1.0
824,0.1,0.75,fission,3.8394532467961864,1.0
824,0.1,0.75,stability,11.994403393632103,1.0
824,0.3,0.75,oracle,4.788131095956091,
824,0.3,0.75,naive,2.0728667789875797,0.0
824,0.3,0.75,fission,2.7703171719359085,1.0
824,0.3,0.75,stability,11.11433597375891,1.0
824,0.5,0.75,oracle,4.788131095956091,
824,0.5,0.75,naive,1.3489795003921632,0.0
824,0.5,0.75,fission,2.5378288728767697,1.0
824,0.5,0.75,stability,10.665304364223063,1.0
824,0.6,0.75,oracle,2.172716504425219,
824,0.6,0.75,naive,1.0488010254160813,0.0
824,0.6,0.75,fission,1.1278163597513198,0.0
824,0.6,0.75,stability,10.497702924739624,1.0
824,0.7,0.75,oracle,6.0544856400960745,
824,0.7,0.75,naive,0.7706409328151356,0.0
824,0.7,0.75,fission,6.149077302183417,1.0
824,0.7,0.75,stability,10.352077140964978,1.0
825,0.025,0.75,oracle,5.5931983533589085,
825,0.025,0.75,naive,4.482805455209894,0.0
825,0.025,0.75,fission,8.99439272580545,1.0
825,0.025,0.75,stability,12.976590601396682,1.0
825,0.075,0.75,oracle,4.090514357595101,
825,0.075,0.75,naive,3.560928683384051,0.0
825,0.075,0.75,fission,4.288228255594795,1.0
825,0.075,0.75,stability,12.208732091623965,1.0
825,0.1,0.75,oracle,4.090514357595101,
825,0.1,0.75,naive,3.289707253902945,0.0
825,0.1,0.75,fission,4.197078301246573,1.0
825,0.1,0.75,stability,11.994403393632101,1.0
825,0.3,0.75,oracle,2.7713633852387827,
825,0.3,0.75,naive,2.0728667789875797,0.0
825,0.3,0.75,fission,2.262525832861043,1.0
825,0.3,0.75,stability,11.11433597375891,1.0
825,0.4,0.75,oracle,4.090514357595101,
825,0.4,0.75,naive,1.6832424671458286,0.0
825,0.4,0.75,fission,1.7991928128898353,1.0
825,0.4,0.75,stability,10.865016703474298,1.0
825,0.5,0.75,oracle,5.5931983533589085,
825,0.5,0.75,naive,1.3489795003921632,0.0
825,0.5,0.75,fission,2.026098422694748,1.0
825,0.5,0.75,stability,10.665304364223063,1.0
825,0.6,0.75,oracle,4.090514357595101,
825,0.6,0.75,naive,1.0488010254160811,0.0
825,0.6,0.75,fission,2.4457021905301146,1.0
825,0.6,0.75,stability,10.497702924739624,1.0
825,0.7,0.75,oracle,5.5931983533589085,
825,0.7,0.75,naive,0.7706409328151356,0.0
825,0.7,0.75,fission,3.5587053844349175,0.0
825,0.7,0.75,stability,10.352077140964978,1.0
825,0.9,0.75,oracle,3.938267800370962,
825,0.9,0.75,naive,0.25132269371014826,0.0
825,0.9,0.75,fission,0.4512476097807885,0.0
825,0.9,0.75,stability,10.107427842942185,1.0
826,0.025,0.75,oracle,3.6635689025412357,
826,0.025,0.75,naive,4.482805455209894,1.0
826,0.025,0.75,fission,5.108721420997163,1.0
826,0.025,0.75,stability,12.97659060139668,1.0
826,0.05,0.75,oracle,6.579473017687538,
826,0.05,0.75,naive,3.9199279690801085,0.0
826,0.05,0.75,fission,8.011991068227562,1.0
826,0.05,0.75,stability,12.501101733514075,1.0
826,0.075,0.75,oracle,4.387309153759427,
826,0.075,0.75,naive,3.560928683384051,0.0
826,0.075,0.75,fission,5.444673515123977,1.0
826,0.075,0.75,stability,12.208732091623965,1.0
826,0.1,0.75,oracle,5.491299595291065,
826,0.1,0.75,naive,3.289707253902944,0.0
826,0.1,0.75,fission,5.974678327580545,1.0
826,0.1,0.75,stability,11.994403393632103,1.0
826,0.2,0.75,oracle,5.491299595291065,
826,0.2,0.75,naive,2.5631031310892007,0.0
826,0.2,0.75,fission,3.864081158506983,1.0
826,0.2,0.75,stability,11.45154982395654,1.0
826,0.3,0.75,oracle,6.579473017687538,
826,0.3,0.75,naive,2.07286677898758,0.0
826,0.3,0.75,fission,6.0100176831783205,0.0
826,0.3,0.75,stability,11.11433597375891,1.0
826,0.4,0.75,oracle,4.015314393399018,
826,0.4,0.75,naive,1.6832424671458286,0.0
826,0.4,0.75,fission,1.9560460722042234,1.0
826,0.4,0.75,stability,10.865016703474298,1.0
826,0.5,0.75,oracle,4.344055890912392,
826,0.5,0.75,naive,1.3489795003921632,0.0
826,0.5,0.75,fission,1.6319740292861593,1.0
826,0.5,0.75,stability,10.665304364223063,1.0
826,0.6,0.75,oracle,6.579473017687538,
826,0.6,0.75,naive,1.0488010254160818,0.0
826,0.6,0.75,fission,3.099622660409324,0.0
826,0.6,0.75,stability,10.497702924739624,1.0
826,0.7,0.75,oracle,6.579473017687538,
826,0.7,0.75,naive,0.7706409328151356,0.0
826,0.7,0.75,fission,5.403703049221149,1.0
826,0.7,0.75,stability,10.352077140964978,1.0
826,0.8,0.75,oracle,3.6807030403395213,
826,0.8,0.75,naive,0.5066942062715993,0.0
826,0.8,0.75,fission,0.5328724434162688,0.0
826,0.8,0.75,stability,10.223218508317668,1.0
826,0.9,0.75,oracle,5.491299595291065,
826,0.9,0.75,naive,0.25132269371014804,0.0
826,0.9,0.75,fission,0.397653430087872,0.0
826,0.9,0.75,stability,10.107427842942185,1.0
827,0.025,0.75,oracle,1.6943556564842133,
827,0.025,0.75,naive,4.482805455209894,1.0
827,0.025,0.75,fission,5.800592552061718,1.0
827,0.025,0.75,stability,12.976590601396682,1.0
827,0.05,0.75,oracle,3.4674652032861957,
827,0.05,0.75,naive,3.919927969080108,1.0
827,0.05,0.75,fission,6.341178303084719,1.0
827,0.05,0.75,stability,12.501101733514075,1.0
827,0.075,0.75,oracle,2.928488716195019,
827,0.075,0.75,naive,3.560928683384051,1.0
827,0.075,0.75,fission,4.254511053659784,1.0
827,0.075,0.75,stability,12.208732091623965,1.0
827,0.1,0.75,oracle,3.9979285808964073,
827,0.1,0.75,naive,3.289707253902944,0.0
827,0.1,0.75,fission,7.887014214505989,1.0
827,0.1,0.75,stability,11.994403393632103,1.0
827,0.2,0.75,oracle,4.073594877451374,
827,0.2,0.75,naive,2.5631031310892007,0.0
827,0.2,0.75,fission,3.375223321999082,1.0
827,0.2,0.75,stability,11.45154982395654,1.0
827,0.3,0.75,oracle,4.073594877451374,
827,0.3,0.75,naive,2.0728667789875797,0.0
827,0.3,0.75,fission,2.6462655302867804,1.0
827,0.3,0.75,stability,11.11433597375891,1.0
827,0.4,0.75,oracle,3.9979285808964073,
827,0.4,0.75,naive,1.6832424671458286,0.0
827,0.4,0.75,fission,2.6475811048132476,1.0
827,0.4,0.75,stability,10.865016703474298,1.0
827,0.5,0.75,oracle,4.073594877451374,
827,0.5,0.75,naive,1.3489795003921632,0.0
827,0.5,0.75,fission,2.7447485324811316,1.0
827,0.5,0.75,stability,10.665304364223063,1.0
827,0.6,0.75,oracle,3.3591546053856955,
827,0.6,0.75,naive,1.0488010254160811,0.0
827,0.6,0.75,fission,1.489187298552924,1.0
827,0.6,0.75,stability,10.497702924739624,1.0
827,0.7,0.75,oracle,4.073594877451374,
827,0.7,0.75,naive,0.7706409328151356,0.0
827,0.7,0.75,fission,1.2250316665351866,1.0
827,0.7,0.75,stability,10.352077140964978,1.0
827,0.8,0.75,oracle,0.24383498936277878,
827,0.8,0.75,naive,0.5066942062715994,1.0
827,0.8,0.75,fission,0.514493951647462,0.0
827,0.8,0.75,stability,10.223218508317668,1.0
827,0.9,0.75,oracle,3.9979285808964073,
827,0.9,0.75,naive,0.25132269371014826,0.0
827,0.9,0.75,fission,0.7165915463906609,0.0
827,0.9,0.75,stability,10.107427842942185,1.0
828,0.05,0.75,oracle,3.7612181717740993,
828,0.05,0.75,naive,3.919927969080108,1.0
828,0.05,0.75,fission,5.670745390594776,1.0
828,0.05,0.75,stability,12.501101733514075,1.0
828,0.075,0.75,oracle,4.792841432036344,
828,0.075,0.75,naive,3.5609286833840517,0.0
828,0.075,0.75,fission,4.934505666742027,1.0
828,0.075,0.75,stability,12.208732091623965,1.0
828,0.1,0.75,oracle,5.903375153910113,
828,0.1,0.75,naive,3.289707253902944,0.0
828,0.1,0.75,fission,3.9460780172497363,1.0
828,0.1,0.75,stability,11.994403393632103,1.0
828,0.2,0.75,oracle,2.780281343480772,
828,0.2,0.75,naive,2.5631031310892007,0.0
828,0.2,0.75,fission,2.6088223656617853,1.0
828,0.2,0.75,stability,11.45154982395654,1.0
828,0.3,0.75,oracle,5.903375153910113,
828,0.3,0.75,naive,2.0728667789875797,0.0
828,0.3,0.75,fission,2.728543390613809,1.0
828,0.3,0.75,stability,11.11433597375891,1.0
828,0.4,0.75,oracle,5.903375153910113,
828,0.4,0.75,naive,1.6832424671458286,0.0
828,0.4,0.75,fission,2.103752230497067,1.0
828,0.4,0.75,stability,10.865016703474298,1.0
828,0.5,0.75,oracle,2.8361661628934605,
828,0.5,0.75,naive,1.3489795003921636,0.0
828,0.5,0.75,fission,1.425437853720965,0.0
828,0.5,0.75,stability,10.665304364223063,1.0
828,0.6,0.75,oracle,5.903375153910113,
828,0.6,0.75,naive,1.0488010254160818,0.0
828,0.6,0.75,fission,3.304236965694018,0.0
828,0.6,0.75,stability,10.497702924739624,1.0
828,0.7,0.75,oracle,3.7612181717740993,
828,0.7,0.75,naive,0.7706409328151356,0.0
828,0.7,0.75,fission,0.9982623105525963,1.0
828,0.7,0.75,stability,10.352077140964978,1.0
828,0.8,0.75,oracle,4.108589948205667,
828,0.8,0.75,naive,0.5066942062715993,0.0
828,0.8,0.75,fission,0.8951879860937813,1.0
828,0.8,0.75,stability,10.223218508317668,1.0
828,0.9,0.75,oracle,4.792841432036344,
828,0.9,0.75,naive,0.25132269371014804,0.0
828,0.9,0.75,fission,0.6123336952100074,0.0
828,0.9,0.75,stability,10.107427842942185,1.0
829,0.0125,0.75,oracle,3.3940709102279865,
829,0.0125,0.75,naive,4.995410948824748,1.0
829,0.0125,0.75,fission,6.270326188584928,1.0
829,0.0125,0.75,stability,13.425436693464722,1.0
829,0.025,0.75,oracle,2.847110650948774,
829,0.025,0.75,naive,4.482805455209894,1.0
829,0.025,0.75,fission,6.510599254282977,1.0
829,0.025,0.75,stability,12.976590601396682,1.0
829,0.075,0.75,oracle,4.095487909702678,
829,0.075,0.75,naive,3.560928683384051,0.0
829,0.075,0.75,fission,9.17868315388466,1.0
829,0.075,0.75,stability,12.208732091623965,1.0
829,0.1,0.75,oracle,1.7619371380611932,
829,0.1,0.75,naive,3.289707253902944,1.0
829,0.1,0.75,fission,3.804683411094141,1.0
829,0.1,0.75,stability,11.994403393632103,1.0
829,0.3,0.75,oracle,3.0775688139731345,
829,0.3,0.75,naive,2.0728667789875797,0.0
829,0.3,0.75,fission,2.3354604808334094,1.0
829,0.3,0.75,stability,11.11433597375891,1.0
829,0.4,0.75,oracle,4.095487909702678,
829,0.4,0.75,naive,1.6832424671458286,0.0
829,0.4,0.75,fission,4.2895291404225855,1.0
829,0.4,0.75,stability,10.865016703474298,1.0
829,0.6,0.75,oracle,3.3513882627704152,
829,0.6,0.75,naive,1.0488010254160811,0.0
829,0.6,0.75,fission,2.116127838458115,1.0
829,0.6,0.75,stability,10.497702924739624,1.0
829,0.7,0.75,oracle,1.5126787938801194,
829,0.7,0.75,naive,0.7706409328151353,0.0
829,0.7,0.75,fission,0.9091177540774076,0.0
829,0.7,0.75,stability,10.352077140964978,1.0
829,0.8,0.75,oracle,2.348352945430634,
829,0.8,0.75,naive,0.5066942062715993,0.0
829,0.8,0.75,fission,0.5646993530248656,0.0
829,0.8,0.75,stability,10.223218508317668,1.0
829,0.9,0.75,oracle,3.3940709102279865,
829,0.9,0.75,naive,0.2513226937101485,0.0
829,0.9,0.75,fission,0.4567288724161238,1.0
829,0.9,0.75,stability,10.107427842942185,1.0
830,0.0125,0.75,oracle,4.634710255070671,
830,0.0125,0.75,naive,4.995410948824748,1.0
830,0.0125,0.75,fission,8.54489425967868,1.0
830,0.0125,0.75,stability,13.425436693464722,1.0
830,0.05,0.75,oracle,3.1132057581691197,
830,0.05,0.75,naive,3.919927969080108,1.0
830,0.05,0.75,fission,4.447997234525757,1.0
830,0.05,0.75,stability,12.501101733514075,1.0
830,0.075,0.75,oracle,4.634710255070671,
830,0.075,0.75,naive,3.560928683384051,0.0
830,0.075,0.75,fission,5.137408158165025,1.0
830,0.075,0.75,stability,12.208732091623965,1.0
830,0.1,0.75,oracle,4.779168174579464,
830,0.1,0.75,naive,3.289707253902945,0.0
830,0.1,0.75,fission,5.449551936647655,1.0
830,0.1,0.75,stability,11.994403393632101,1.0
830,0.2,0.75,oracle,4.261189174652453,
830,0.2,0.75,naive,2.5631031310892007,0.0
830,0.2,0.75,fission,3.4744482060169304,1.0
830,0.2,0.75,stability,11.45154982395654,1.0
830,0.3,0.75,oracle,4.634710255070671,
830,0.3,0.75,naive,2.0728667789875797,0.0
830,0.3,0.75,fission,3.0788093908481295,1.0
830,0.3,0.75,stability,11.11433597375891,1.0
830,0.4,0.75,oracle,4.779168174579464,
830,0.4,0.75,naive,1.6832424671458286,0.0
830,0.4,0.75,fission,4.023572879011912,1.0
830,0.4,0.75,stability,10.865016703474298,1.0
830,0.5,0.75,oracle,4.261189174652453,
830,0.5,0.75,naive,1.3489795003921632,0.0
830,0.5,0.75,fission,1.5169731309548,1.0
830,0.5,0.75,stability,10.665304364223063,1.0
830,0.7,0.75,oracle,3.5209023911083746,
830,0.7,0.75,naive,0.7706409328151356,0.0
830,0.7,0.75,fission,0.9814848697672323,1.0
830,0.7,0.75,stability,10.352077140964978,1.0
830,0.8,0.75,oracle,4.261189174652453,
830,0.8,0.75,naive,0.5066942062715993,0.0
830,0.8,0.75,fission,0.7592694071047714,1.0
830,0.8,0.75,stability,10.223218508317668,1.0
830,0.9,0.75,oracle,4.634710255070671,
830,0.9,0.75,naive,0.25132269371014804,0.0
830,0.9,0.75,fission,0.302121846060321,1.0
830,0.9,0.75,stability,10.107427842942185,1.0
831,0.0125,0.75,oracle,3.951660192462192,
831,0.0125,0.75,naive,4.995410948824748,1.0
831,0.0125,0.75,fission,6.681809070705686,1.0
831,0.0125,0.75,stability,13.425436693464722,1.0
831,0.075,0.75,oracle,5.530377859266783,
831,0.075,0.75,naive,3.560928683384051,0.0
831,0.075,0.75,fission,7.517786035875333,1.0
831,0.075,0.75,stability,12.208732091623965,1.0
831,0.1,0.75,oracle,5.530377859266783,
831,0.1,0.75,naive,3.289707253902944,0.0
831,0.1,0.75,fission,8.367057094667635,1.0
831,0.1,0.75,stability,11.994403393632103,1.0
831,0.2,0.75,oracle,3.681160786104339,
831,0.2,0.75,naive,2.5631031310892007,0.0
831,0.2,0.75,fission,3.9878658858627603,1.0
831,0.2,0.75,stability,11.45154982395654,1.0
831,0.5,0.75,oracle,5.530377859266783,
831,0.5,0.75,naive,1.3489795003921632,0.0
831,0.5,0.75,fission,2.6692263589851537,0.0
831,0.5,0.75,stability,10.665304364223063,1.0
831,0.6,0.75,oracle,5.530377859266783,
831,0.6,0.75,naive,1.0488010254160818,0.0
831,0.6,0.75,fission,1.2160350348677453,1.0
831,0.6,0.75,stability,10.497702924739624,1.0
831,0.8,0.75,oracle,4.0668289172330745,
831,0.8,0.75,naive,0.5066942062715993,0.0
831,0.8,0.75,fission,0.6851879409654442,1.0
831,0.8,0.75,stability,10.223218508317668,1.0
831,0.9,0.75,oracle,2.393239367753597,
831,0.9,0.75,naive,0.2513226937101485,0.0
831,0.9,0.75,fission,0.26448834207499283,0.0
831,0.9,0.75,stability,10.107427842942185,1.0
832,0.025,0.75,oracle,1.7639735572923605,
832,0.025,0.75,naive,4.482805455209894,1.0
832,0.025,0.75,fission,4.819277772174935,1.0
832,0.025,0.75,stability,12.976590601396682,1.0
832,0.05,0.75,oracle,3.5134609826653955,
832,0.05,0.75,naive,3.919927969080108,1.0
832,0.05,0.75,fission,4.204100910408788,1.0
832,0.05,0.75,stability,12.501101733514075,1.0
832,0.075,0.75,oracle,2.379693367721978,
832,0.075,0.75,naive,3.560928683384051,1.0
832,0.075,0.75,fission,4.629734763409635,1.0
832,0.075,0.75,stability,12.208732091623965,1.0
832,0.1,0.75,oracle,3.602372302498445,
832,0.1,0.75,naive,3.289707253902945,0.0
832,0.1,0.75,fission,5.132151771206015,1.0
832,0.1,0.75,stability,11.994403393632103,1.0
832,0.2,0.75,oracle,0.6620119840324706,
832,0.2,0.75,naive,2.5631031310892007,1.0
832,0.2,0.75,fission,2.7491764387014808,0.0
832,0.2,0.75,stability,11.45154982395654,1.0
832,0.3,0.75,oracle,3.8395023516366718,
832,0.3,0.75,naive,2.0728667789875797,0.0
832,0.3,0.75,fission,2.7647121416184994,1.0
832,0.3,0.75,stability,11.11433597375891,1.0
832,0.4,0.75,oracle,3.8395023516366718,
832,0.4,0.75,naive,1.6832424671458288,0.0
832,0.4,0.75,fission,2.121126186038004,1.0
832,0.4,0.75,stability,10.865016703474298,1.0
832,0.5,0.75,oracle,3.6849615566910736,
832,0.5,0.75,naive,1.3489795003921636,0.0
832,0.5,0.75,fission,1.6035508662841167,1.0
832,0.5,0.75,stability,10.665304364223063,1.0
832,0.6,0.75,oracle,3.6615763132341668,
832,0.6,0.75,naive,1.0488010254160816,0.0
832,0.6,0.75,fission,1.0931134965427907,0.0
832,0.6,0.75,stability,10.497702924739624,1.0
832,0.7,0.75,oracle,2.9266916677656756,
832,0.7,0.75,naive,0.7706409328151356,0.0
832,0.7,0.75,fission,1.017402398924832,0.0
832,0.7,0.75,stability,10.352077140964978,1.0
832,0.8,0.75,oracle,4.394059537856925,
832,0.8,0.75,naive,0.5066942062715993,0.0
832,0.8,0.75,fission,2.1710945768491756,0.0
832,0.8,0.75,stability,10.223218508317668,1.0
832,0.9,0.75,oracle,4.394059537856925,
832,0.9,0.75,naive,0.25132269371014804,0.0
832,0.9,0.75,fission,0.40846033423170214,0.0
832,0.9,0.75,stability,10.107427842942185,1.0
833,0.0125,0.75,oracle,2.9240036097082664,
833,0.0125,0.75,naive,4.995410948824748,1.0
833,0.0125,0.75,fission,8.054533544721444,1.0
833,0.0125,0.75,stability,13.425436693464722,1.0
833,0.025,0.75,oracle,0.3621538986522318,
833,0.025,0.75,naive,4.482805455209894,1.0
833,0.025,0.75,fission,5.281310607886159,1.0
833,0.025,0.75,stability,12.976590601396682,1.0
833,0.05,0.75,oracle,4.137451147522481,
833,0.05,0.75,naive,3.9199279690801085,0.0
833,0.05,0.75,fission,5.361355933094866,1.0
833,0.05,0.75,stability,12.501101733514075,1.0
833,0.075,0.75,oracle,4.137451147522481,
833,0.075,0.75,naive,3.560928683384051,0.0
833,0.075,0.75,fission,7.058591515376239,1.0
833,0.075,0.75,stability,12.208732091623965,1.0
833,0.1,0.75,oracle,1.4791731056223578,
833,0.1,0.75,naive,3.2897072539029444,1.0
833,0.1,0.75,fission,3.8003049680952525,1.0
833,0.1,0.75,stability,11.994403393632103,1.0
833,0.2,0.75,oracle,1.871759752775834,
833,0.2,0.75,naive,2.5631031310892007,1.0
833,0.2,0.75,fission,2.6727542591828835,0.0
833,0.2,0.75,stability,11.45154982395654,1.0
833,0.3,0.75,oracle,2.0095943451784635,
833,0.3,0.75,naive,2.0728667789875797,1.0
833,0.3,0.75,fission,2.426245732463236,0.0
833,0.3,0.75,stability,11.11433597375891,1.0
833,0.4,0.75,oracle,2.452418941972279,
833,0.4,0.75,naive,1.6832424671458284,0.0
833,0.4,0.75,fission,1.8051044041938593,0.0
833,0.4,0.75,stability,10.865016703474298,1.0
833,0.5,0.75,oracle,2.9240036097082664,
833,0.5,0.75,naive,1.3489795003921636,0.0
833,0.5,0.75,fission,2.772029509814436,1.0
833,0.5,0.75,stability,10.665304364223063,1.0
833,0.6,0.75,oracle,1.7290883189529802,
833,0.6,0.75,naive,1.0488010254160813,0.0
833,0.6,0.75,fission,1.1251774004562547,0.0
833,0.6,0.75,stability,10.497702924739624,1.0
833,0.7,0.75,oracle,0.1928013224077613,
833,0.7,0.75,naive,0.7706409328151355,1.0
833,0.7,0.75,fission,0.799650554989515,0.0
833,0.7,0.75,stability,10.352077140964978,1.0
833,0.8,0.75,oracle,4.137451147522481,
833,0.8,0.75,naive,0.5066942062715993,0.0
833,0.8,0.75,fission,2.1895825145671504,0.0
833,0.8,0.75,stability,10.223218508317668,1.0
833,0.9,0.75,oracle,2.4681708318643594,
833,0.9,0.75,naive,0.2513226937101485,0.0
833,0.9,0.75,fission,0.29202231553458646,0.0
833,0.9,0.75,stability,10.107427842942185,1.0
834,0.0125,0.75,oracle,1.8369308644718596,
834,0.0125,0.75,naive,4.995410948824748,1.0
834,0.0125,0.75,fission,5.925494991409781,1.0
834,0.0125,0.75,stability,13.425436693464722,1.0
834,0.025,0.75,oracle,3.512290486904994,
834,0.025,0.75,naive,4.482805455209894,1.0
834,0.025,0.75,fission,6.626946959540916,1.0
834,0.025,0.75,stability,12.976590601396682,1.0
834,0.05,0.75,oracle,1.7136276303760751,
834,0.05,0.75,naive,3.919927969080108,1.0
834,0.05,0.75,fission,4.254153516803454,1.0
834,0.05,0.75,stability,12.501101733514075,1.0
834,0.1,0.75,oracle,3.512290486904994,
834,0.1,0.75,naive,3.289707253902944,0.0
834,0.1,0.75,fission,3.8053389997880083,1.0
834,0.1,0.75,stability,11.994403393632103,1.0
834,0.2,0.75,oracle,2.688135880127495,
834,0.2,0.75,naive,2.5631031310892007,0.0
834,0.2,0.75,fission,3.2213746059390833,1.0
834,0.2,0.75,stability,11.45154982395654,1.0
834,0.3,0.75,oracle,3.2513178922324095,
834,0.3,0.75,naive,2.0728667789875797,0.0
834,0.3,0.75,fission,3.5775504488646623,1.0
834,0.3,0.75,stability,11.11433597375891,1.0
834,0.5,0.75,oracle,1.8369308644718596,
834,0.5,0.75,naive,1.3489795003921636,0.0
834,0.5,0.75,fission,1.41794060442495,0.0
834,0.5,0.75,stability,10.665304364223063,1.0
834,0.7,0.75,oracle,0.662577749984007,
834,0.7,0.75,naive,0.7706409328151355,1.0
834,0.7,0.75,fission,0.7728328023348714,0.0
834,0.7,0.75,stability,10.352077140964978,1.0
834,0.8,0.75,oracle,4.534270688313765,
834,0.8,0.75,naive,0.5066942062715993,0.0
